Date,USD (Average),EURO (Average),GBP (Average)
2003-07-24,358.55,312.597,222.43900000000002
2003-07-23,353.475,309.9425,220.4525
2003-07-22,352.125,310.092,219.858
2003-07-21,348.9,308.74649999999997,219.36450000000002
2003-07-18,344.175,307.341,216.2265
2003-07-17,343.55,306.5625,215.7975
2003-07-16,343.1,306.861,215.4475
2003-07-15,348.375,307.8335,216.3485
2003-07-14,346.0,306.8045,212.726
2003-07-11,343.95,303.81600000000003,210.38
2003-07-10,343.4,303.02250000000004,210.77300000000002
2003-07-09,344.79999999999995,304.01599999999996,211.456
2003-07-08,346.25,306.29449999999997,211.3405
2003-07-07,349.2,307.1505,211.137
2003-07-04,351.20000000000005,306.0165,210.33749999999998
2003-07-03,349.5,304.74850000000004,209.961
2003-07-02,351.35,304.661,211.243
2003-07-01,349.375,302.25350000000003,210.5495
2003-06-30,345.575,302.275,209.63
2003-06-27,344.5,301.38599999999997,208.505
2003-06-26,344.85,301.02099999999996,207.416
2003-06-25,347.975,301.539,208.46949999999998
2003-06-24,351.3,303.7585,210.894
2003-06-23,355.525,308.281,213.99200000000002
2003-06-20,358.8,307.4515,214.24099999999999
2003-06-19,357.04999999999995,306.6,213.293
2003-06-18,360.5,307.3055,214.635
2003-06-17,361.25,305.87350000000004,214.3145
2003-06-16,358.65,302.021,213.0085
2003-06-13,353.5,299.7415,211.645
2003-06-12,353.225,301.0005,211.36599999999999
2003-06-11,354.2,301.6915,212.7005
2003-06-10,356.825,304.74350000000004,215.7945
2003-06-09,362.775,308.7845,219.6775
2003-06-06,365.175,310.009,219.3135
2003-06-05,364.675,310.03200000000004,221.363
2003-06-04,364.75,311.552,223.58800000000002
2003-06-03,365.15,310.96450000000004,223.0675
2003-06-02,363.025,310.5425,222.7145
2003-05-30,363.6,307.937,221.065
2003-05-29,362.1,308.0655,220.5235
2003-05-28,362.025,307.6325,221.2515
2003-05-27,371.875,312.47400000000005,226.30450000000002
2003-05-23,370.1,313.82849999999996,225.7335
2003-05-22,369.6,316.303,226.0205
2003-05-21,366.35,312.71950000000004,222.77249999999998
2003-05-20,367.15,315.3145,224.784
2003-05-19,359.375,306.89599999999996,219.654
2003-05-16,353.775,308.0485,217.72050000000002
2003-05-15,354.05,308.8095,218.51600000000002
2003-05-14,351.225,305.414,217.30650000000003
2003-05-13,350.575,304.6495,217.99200000000002
2003-05-12,350.725,302.91049999999996,217.5915
2003-05-09,348.29999999999995,303.1725,217.2125
2003-05-08,343.92499999999995,301.355,214.8515
2003-05-07,342.425,300.76800000000003,213.6495
2003-05-06,342.75,302.382,212.69
2003-05-02,340.875,303.472,212.11849999999998
2003-05-01,340.075,303.773,211.81799999999998
2003-04-30,336.375,302.0605,210.695
2003-04-29,332.0,302.91949999999997,208.8705
2003-04-28,333.175,302.131,208.92000000000002
2003-04-25,333.325,303.13300000000004,209.76999999999998
2003-04-24,332.85,302.124,209.103
2003-04-23,333.55,304.94550000000004,211.162
2003-04-22,334.075,304.4375,211.875
2003-04-17,326.55,298.8055,206.7425
2003-04-16,323.975,298.8695,205.764
2003-04-15,324.575,301.327,206.6565
2003-04-14,325.775,302.653,206.861
2003-04-11,324.925,302.116,206.827
2003-04-10,324.85,301.1355,207.2485
2003-04-09,322.725,300.894,207.6945
2003-04-08,322.85,301.8,207.8075
2003-04-07,319.825,302.2205,206.3585
2003-04-04,323.5,301.731,206.8415
2003-04-03,324.2,302.567,207.19
2003-04-02,329.775,304.6705,209.934
2003-04-01,335.0,307.4805,212.46300000000002
2003-03-31,335.1,307.8975,212.223
2003-03-28,330.525,307.466,211.13150000000002
2003-03-27,332.95,310.3705,211.733
2003-03-26,329.775,309.169,209.5075
2003-03-25,332.45,310.65700000000004,210.9785
2003-03-24,329.79999999999995,309.526,209.45749999999998
2003-03-21,333.025,314.8885,212.768
2003-03-20,335.65,315.7425,214.377
2003-03-19,337.4,317.8505,216.08249999999998
2003-03-18,336.85,317.69100000000003,215.126
2003-03-17,340.625,315.613,215.279
2003-03-14,335.35,311.273,210.634
2003-03-13,338.7,310.9685,210.904
2003-03-12,347.55,315.1945,215.7015
2003-03-11,350.92499999999995,317.721,218.824
2003-03-10,353.775,320.3465,221.4555
2003-03-07,353.675,320.5915,220.529
2003-03-06,353.975,322.74850000000004,220.7385
2003-03-05,354.225,323.124,221.981
2003-03-04,352.9,323.09450000000004,223.00150000000002
2003-03-03,346.975,321.244,220.072
2003-02-28,347.54999999999995,322.702,220.3665
2003-02-27,352.625,326.8215,222.99599999999998
2003-02-26,352.225,327.195,223.2815
2003-02-25,358.35,331.546,226.804
2003-02-24,354.04999999999995,329.1495,223.94
2003-02-21,353.15,326.22,221.4105
2003-02-20,351.32500000000005,325.98,220.1705
2003-02-19,346.6,323.246,217.4135
2003-02-18,345.55,322.416,216.70600000000002
2003-02-17,346.775,323.228,216.66649999999998
2003-02-14,355.25,328.889,219.81900000000002
2003-02-13,353.525,327.4145,218.1045
2003-02-12,359.725,334.93399999999997,222.51749999999998
2003-02-11,363.075,339.243,224.363
2003-02-10,371.125,343.778,227.47449999999998
2003-02-07,371.9,344.51099999999997,228.11
2003-02-06,374.15,345.80949999999996,227.9275
2003-02-05,383.55,352.041,232.39749999999998
2003-02-04,375.70000000000005,346.7625,228.20850000000002
2003-02-03,369.25,344.257,225.3795
2003-01-31,368.925,341.976,223.692
2003-01-30,365.3,339.86,222.09949999999998
2003-01-29,369.875,340.256,224.5815
2003-01-28,367.42499999999995,339.7045,224.4155
2003-01-27,369.65,340.9275,226.258
2003-01-24,365.05,338.369,223.9095
2003-01-23,364.0,338.52599999999995,224.345
2003-01-22,358.875,335.131,222.64100000000002
2003-01-21,354.675,332.966,220.69299999999998
2003-01-20,355.82500000000005,333.685,221.1055
2003-01-17,357.6,335.507,221.171
2003-01-16,351.57500000000005,332.538,219.0975
2003-01-15,351.45,332.926,219.4375
2003-01-14,353.425,333.845,219.7375
2003-01-13,352.45000000000005,334.42449999999997,219.76600000000002
2003-01-10,353.075,335.1465,219.472
2003-01-09,353.5,336.7785,219.83749999999998
2003-01-08,348.25,334.9385,217.6565
2003-01-07,348.85,334.789,217.31799999999998
2003-01-06,353.925,337.908,219.5425
2003-01-03,344.25,331.3285,215.58100000000002
2003-01-02,343.0,328.2345,213.77550000000002
2002-12-30,347.85,333.4135,216.9185
2002-12-27,348.8,335.95,217.796
2002-12-23,343.92499999999995,334.0215,215.022
2002-12-20,342.35,333.5605,213.5015
2002-12-19,345.375,336.78700000000003,215.469
2002-12-18,337.525,328.7795,211.019
2002-12-17,340.0,329.52099999999996,212.553
2002-12-16,332.95,325.8805,209.5145
2002-12-13,332.85,325.01649999999995,209.4715
2002-12-12,326.275,321.6275,206.8635
2002-12-11,324.0,321.1895,205.93
2002-12-10,324.525,320.961,205.77249999999998
2002-12-09,325.20000000000005,322.21950000000004,206.18200000000002
2002-12-06,325.525,324.07000000000005,206.913
2002-12-05,322.275,322.3555,205.2055
2002-12-04,321.4,321.1115,204.34249999999997
2002-12-03,318.7,319.67449999999997,203.70049999999998
2002-12-02,316.875,319.85,204.00799999999998
2002-11-29,318.65,320.7025,205.1245
2002-11-28,317.45000000000005,319.4465,204.4765
2002-11-27,318.025,320.8325,205.343
2002-11-26,317.75,320.668,203.6535
2002-11-25,318.475,320.784,203.0375
2002-11-22,317.95,317.25199999999995,200.885
2002-11-21,318.025,317.50149999999996,201.6655
2002-11-20,318.925,318.178,202.492
2002-11-19,319.75,315.9895,201.183
2002-11-18,319.275,316.6465,201.964
2002-11-15,318.8,317.783,202.2015
2002-11-14,318.6,316.6995,200.98450000000003
2002-11-13,323.6,321.0315,203.68200000000002
2002-11-12,321.825,318.22950000000003,202.393
2002-11-11,320.9,316.65700000000004,201.64
2002-11-08,322.125,318.888,203.2465
2002-11-07,319.475,318.3135,203.4315
2002-11-06,317.4,318.54650000000004,203.6505
2002-11-05,318.7,318.03200000000004,203.6875
2002-11-04,317.375,319.0985,204.067
2002-11-01,319.3,320.85749999999996,204.10399999999998
2002-10-31,316.625,320.7305,202.841
2002-10-30,316.675,322.086,203.3095
2002-10-29,316.75,321.819,203.20749999999998
2002-10-28,313.875,321.478,202.6895
2002-10-25,312.65,320.076,201.1905
2002-10-24,311.425,319.68949999999995,201.3545
2002-10-23,312.75,320.145,202.0605
2002-10-22,312.1,319.6435,201.7715
2002-10-21,313.0,321.075,202.1965
2002-10-18,312.6,321.1755,201.905
2002-10-17,311.775,319.6205,200.6205
2002-10-16,314.025,319.8465,202.173
2002-10-15,316.85,322.69050000000004,204.137
2002-10-14,317.875,321.8665,203.603
2002-10-11,316.975,321.427,203.007
2002-10-10,319.225,322.6945,203.9125
2002-10-09,319.07500000000005,324.4955,205.29199999999997
2002-10-08,319.85,326.477,204.684
2002-10-07,322.05,328.3215,205.796
2002-10-04,320.975,325.996,204.6575
2002-10-03,322.4,326.613,205.481
2002-10-02,321.29999999999995,326.44100000000003,205.13299999999998
2002-10-01,322.175,326.6835,204.85500000000002
2002-09-30,323.04999999999995,327.6715,206.0595
2002-09-27,320.1,327.50149999999996,205.85199999999998
2002-09-26,320.975,328.698,205.88400000000001
2002-09-25,325.2,331.8375,208.108
2002-09-24,324.8,331.596,208.8735
2002-09-23,322.975,328.31,207.5675
2002-09-20,321.925,328.09299999999996,207.6135
2002-09-19,321.2,327.7045,206.659
2002-09-18,318.15,326.827,206.478
2002-09-17,315.6,326.87800000000004,206.10649999999998
2002-09-16,315.95000000000005,325.7555,204.644
2002-09-13,318.65,324.32550000000003,203.9685
2002-09-12,318.425,326.08950000000004,204.7295
2002-09-11,316.325,324.9355,203.752
2002-09-10,318.725,326.71450000000004,205.1395
2002-09-09,322.35,328.5095,206.70100000000002
2002-09-06,318.575,322.12350000000004,203.512
2002-09-05,316.875,318.327,201.8315
2002-09-04,312.85,315.2145,200.0965
2002-09-03,313.5,315.44,201.026
2002-09-02,312.125,317.5715,201.4685
2002-08-30,312.6,317.78099999999995,201.613
2002-08-29,311.375,315.55600000000004,201.40699999999998
2002-08-28,311.025,316.887,202.424
2002-08-27,309.95,317.2465,203.013
2002-08-23,305.875,315.49850000000004,201.3995
2002-08-22,305.92499999999995,313.4475,200.37650000000002
2002-08-21,307.45000000000005,313.804,201.3425
2002-08-20,307.8,315.04650000000004,201.60500000000002
2002-08-19,311.57500000000005,317.77,202.913
2002-08-16,314.375,319.975,204.83800000000002
2002-08-15,312.67499999999995,320.118,204.096
2002-08-14,315.95,319.6255,204.53199999999998
2002-08-13,314.25,321.2365,205.325
2002-08-12,316.475,324.5905,207.253
2002-08-09,311.275,320.446,203.7655
2002-08-08,312.54999999999995,322.0175,203.90800000000002
2002-08-07,310.0,320.113,201.9235
2002-08-06,306.25,316.374,198.54149999999998
2002-08-05,308.55,312.645,197.118
2002-08-02,305.775,309.865,195.00900000000001
2002-08-01,301.45,309.2745,194.3965
2002-07-31,305.075,311.65049999999997,195.2925
2002-07-30,304.92499999999995,309.224,194.33800000000002
2002-07-29,303.025,308.0785,193.57049999999998
2002-07-26,306.775,307.9275,194.75799999999998
2002-07-25,309.85,309.24699999999996,196.493
2002-07-24,312.425,315.2025,199.0
2002-07-23,320.0,322.82550000000003,204.4925
2002-07-22,323.45,320.35900000000004,205.3065
2002-07-19,321.025,316.499,203.309
2002-07-18,317.125,315.29650000000004,202.526
2002-07-17,316.95,314.74699999999996,202.3295
2002-07-16,319.3,315.49850000000004,202.87150000000003
2002-07-15,317.675,317.2315,203.409
2002-07-12,316.6,319.9925,204.07999999999998
2002-07-11,314.325,319.1275,203.57850000000002
2002-07-10,315.375,318.19100000000003,203.566
2002-07-09,313.125,315.73,202.696
2002-07-08,312.35,317.1225,203.8505
2002-07-05,311.025,319.4255,204.689
2002-07-04,310.75,317.7415,203.8645
2002-07-03,311.85,318.4575,204.6055
2002-07-02,313.67499999999995,318.9215,205.285
2002-07-01,312.20000000000005,315.3065,203.952
2002-06-28,318.775,321.2975,208.261
2002-06-27,319.125,323.9685,209.53699999999998
2002-06-26,323.07500000000005,326.2595,211.735
2002-06-25,322.4,331.6365,214.654
2002-06-24,326.375,333.4785,216.6085
2002-06-21,323.1,334.75,215.7595
2002-06-20,321.6,334.91200000000003,215.1025
2002-06-19,321.25,336.001,215.4375
2002-06-18,318.20000000000005,335.619,214.4355
2002-06-17,317.875,337.1245,215.05700000000002
2002-06-14,320.9,338.53700000000003,217.3745
2002-06-13,318.175,337.408,216.2615
2002-06-12,319.65,337.2015,217.11700000000002
2002-06-11,317.9,336.4365,216.9225
2002-06-10,322.8,341.3175,221.0965
2002-06-07,326.475,345.0195,223.3835
2002-06-06,323.5,344.0225,221.95499999999998
2002-06-05,323.25,345.278,222.012
2002-05-31,326.925,349.01800000000003,223.33249999999998
2002-05-30,325.325,346.8465,221.77749999999997
2002-05-29,326.125,350.182,223.1975
2002-05-28,320.79999999999995,346.1,219.7105
2002-05-27,320.425,348.25,220.0045
2002-05-24,320.92499999999995,348.985,220.7345
2002-05-23,316.7,343.1405,217.47750000000002
2002-05-22,317.675,343.20950000000005,217.6155
2002-05-21,315.15,342.9275,216.32299999999998
2002-05-20,311.65,338.6395,213.3855
2002-05-17,310.625,339.203,213.049
2002-05-16,309.57500000000005,339.5765,212.31400000000002
2002-05-15,307.9,340.16499999999996,212.11149999999998
2002-05-14,309.17499999999995,341.403,213.0985
2002-05-13,311.175,340.4915,212.7835
2002-05-10,310.9,340.39599999999996,212.47250000000003
2002-05-09,308.8,340.933,211.9785
2002-05-08,310.7,341.3915,212.6405
2002-05-07,312.325,341.8995,213.053
2002-05-03,309.65,340.406,211.22050000000002
2002-05-02,307.85,340.16549999999995,210.065
2002-05-01,308.32500000000005,342.1085,211.61599999999999
2002-04-30,308.775,342.2845,211.8305
2002-04-29,310.17499999999995,343.72249999999997,212.5435
2002-04-26,307.125,342.163,211.2575
2002-04-25,306.175,340.9325,210.574
2002-04-24,304.35,341.64099999999996,210.114
2002-04-23,302.975,341.131,209.078
2002-04-22,303.525,341.423,209.5665
2002-04-19,302.75,340.1675,209.161
2002-04-18,303.275,340.4895,209.5595
2002-04-17,300.5,338.5155,208.13850000000002
2002-04-16,298.55,338.59,207.536
2002-04-15,300.95000000000005,341.6775,209.3745
2002-04-12,301.0,342.14250000000004,209.47899999999998
2002-04-11,301.55,341.8755,209.85500000000002
2002-04-10,297.9,338.331,207.32150000000001
2002-04-09,299.0,341.1105,208.777
2002-04-08,299.475,341.65250000000003,208.89
2002-04-05,300.9,342.2235,209.796
2002-04-04,301.6,341.69899999999996,209.787
2002-04-03,304.35,346.089,211.685
2002-04-02,303.325,344.78499999999997,210.71550000000002
2002-03-28,302.2,346.4605,212.29399999999998
2002-03-27,298.25,340.7805,209.2545
2002-03-26,296.6,338.5845,208.1045
2002-03-25,297.7,339.453,208.568
2002-03-22,293.95,334.091,205.9915
2002-03-21,292.5,331.3335,204.86149999999998
2002-03-20,292.275,331.474,205.4665
2002-03-19,293.15,331.99350000000004,205.46699999999998
2002-03-18,291.525,331.241,204.6865
2002-03-15,290.65,328.62350000000004,204.123
2002-03-14,291.95,330.823,205.5565
2002-03-13,293.45,335.3535,207.78949999999998
2002-03-12,292.8,335.68449999999996,207.49099999999999
2002-03-11,291.475,333.1145,205.1555
2002-03-08,289.225,329.50800000000004,203.0645
2002-03-07,291.575,332.09000000000003,204.4845
2002-03-06,293.525,336.554,206.236
2002-03-05,297.20000000000005,342.932,209.19299999999998
2002-03-04,298.475,344.92100000000005,210.3425
2002-03-01,295.6,340.769,208.02949999999998
2002-02-28,296.70000000000005,343.1055,209.645
2002-02-27,298.35,344.815,210.52949999999998
2002-02-26,293.6,337.704,205.927
2002-02-25,291.875,334.4905,204.35899999999998
2002-02-22,293.05,335.685,205.14600000000002
2002-02-21,291.65,334.749,204.4515
2002-02-20,292.75,335.029,204.684
2002-02-19,296.875,341.964,208.42149999999998
2002-02-18,297.925,341.676,208.15699999999998
2002-02-15,300.125,343.924,209.695
2002-02-14,298.55,342.7675,209.069
2002-02-13,298.0,340.7075,207.95499999999998
2002-02-12,298.9,340.58799999999997,209.292
2002-02-11,299.625,341.649,210.655
2002-02-08,304.70000000000005,348.987,215.2995
2002-02-07,299.925,345.93399999999997,212.7885
2002-02-06,298.475,343.8645,210.996
2002-02-05,291.15,334.328,204.7835
2002-02-04,286.6,331.7315,202.3295
2002-02-01,282.95,328.5905,200.40300000000002
2002-01-31,281.9,326.9735,199.639
2002-01-30,281.225,325.6085,198.76749999999998
2002-01-29,277.85,322.669,197.2465
2002-01-28,279.225,323.83500000000004,198.27800000000002
2002-01-25,279.0,322.0435,197.2095
2002-01-24,279.125,318.2365,196.256
2002-01-23,281.175,317.64,196.846
2002-01-22,282.70000000000005,320.17600000000004,197.83749999999998
2002-01-21,282.475,319.578,196.68200000000002
2002-01-18,283.45,321.8825,197.6775
2002-01-17,285.075,323.71,198.603
2002-01-16,286.275,324.741,199.2385
2002-01-15,284.025,318.4315,196.387
2002-01-14,286.375,320.599,197.5685
2002-01-11,286.175,320.788,198.1
2002-01-10,286.925,321.467,198.50900000000001
2002-01-09,280.225,314.6145,194.57299999999998
2002-01-08,278.4,312.546,193.1455
2002-01-07,279.125,312.36,193.803
2002-01-04,278.35,310.2255,193.111
2002-01-03,278.725,309.1795,192.936
2002-01-02,278.225,308.454,192.1335
2001-12-28,277.05,314.365,191.4715
2001-12-27,277.875,314.2855,191.4665
2001-12-21,277.65,310.7135,191.99349999999998
2001-12-20,276.175,307.767,190.993
2001-12-19,278.775,310.26750000000004,192.232
2001-12-18,278.85,309.0435,191.3075
2001-12-17,277.775,306.7475,190.38049999999998
2001-12-14,275.95000000000005,305.76149999999996,190.08100000000002
2001-12-13,274.15,305.45950000000005,189.6575
2001-12-12,273.375,305.7545,189.5475
2001-12-11,272.4,305.6725,189.628
2001-12-10,273.0,307.259,190.5895
2001-12-07,274.425,307.7375,191.974
2001-12-06,274.32500000000005,308.4045,193.1535
2001-12-05,275.375,309.32349999999997,193.8715
2001-12-04,276.57500000000005,310.25300000000004,194.35399999999998
2001-12-03,275.8,308.96950000000004,194.055
2001-11-30,275.1,308.7595,193.066
2001-11-29,274.725,308.94,192.65449999999998
2001-11-28,274.5,310.2045,193.39249999999998
2001-11-27,273.475,310.6785,193.55599999999998
2001-11-26,272.82500000000005,309.64149999999995,192.65249999999997
2001-11-23,272.82500000000005,310.4165,193.356
2001-11-22,272.975,310.7635,193.25650000000002
2001-11-21,272.975,311.065,192.575
2001-11-20,273.35,309.6925,192.887
2001-11-19,273.9,311.303,192.72500000000002
2001-11-16,275.0,310.928,192.2065
2001-11-15,275.75,312.553,192.0935
2001-11-14,277.9,315.706,193.1535
2001-11-13,277.075,313.47,191.6285
2001-11-12,278.85,311.58050000000003,191.478
2001-11-09,277.225,310.704,190.7115
2001-11-08,280.075,312.34000000000003,191.53750000000002
2001-11-07,280.4,310.93399999999997,191.406
2001-11-06,278.92499999999995,310.52049999999997,191.1755
2001-11-05,278.6,310.72950000000003,191.49099999999999
2001-11-02,280.04999999999995,309.704,191.1605
2001-11-01,280.025,309.595,191.4245
2001-10-31,279.85,310.09900000000005,192.5015
2001-10-30,280.29999999999995,308.9565,192.4475
2001-10-29,278.15,308.765,191.89350000000002
2001-10-26,277.1,310.45950000000005,193.438
2001-10-25,276.025,308.9095,193.32150000000001
2001-10-24,275.825,309.342,193.236
2001-10-23,275.475,309.60900000000004,193.77100000000002
2001-10-22,276.725,308.8615,193.4795
2001-10-19,278.92499999999995,310.0375,193.69150000000002
2001-10-18,281.6,311.729,194.89249999999998
2001-10-17,281.625,311.22249999999997,194.6005
2001-10-16,281.175,310.3645,194.4835
2001-10-15,282.8,310.991,195.0205
2001-10-12,282.32500000000005,312.39250000000004,194.929
2001-10-11,282.1,311.56500000000005,194.936
2001-10-10,286.825,314.071,197.1915
2001-10-09,290.55,315.57500000000005,197.83499999999998
2001-10-08,292.35,317.3405,198.257
2001-10-05,291.4,317.6365,197.292
2001-10-04,289.75,316.442,196.507
2001-10-03,290.025,315.1595,196.92849999999999
2001-10-02,291.375,317.922,197.5235
2001-10-01,291.125,318.83500000000004,197.1605
2001-09-28,291.975,319.277,198.85399999999998
2001-09-27,290.525,315.96000000000004,197.10000000000002
2001-09-26,291.525,316.47950000000003,197.7785
2001-09-25,287.975,312.84749999999997,196.5505
2001-09-24,288.92499999999995,315.767,197.6395
2001-09-21,291.9,317.924,200.137
2001-09-20,288.35,311.20799999999997,196.625
2001-09-19,288.725,312.0505,197.102
2001-09-18,289.025,313.51,197.4225
2001-09-17,292.125,314.371,198.28750000000002
2001-09-14,285.125,310.865,193.37099999999998
2001-09-13,279.375,307.95349999999996,190.433
2001-09-12,279.25,308.291,190.7575
2001-09-11,279.2,310.1935,191.2995
2001-09-10,272.35,301.923,185.9485
2001-09-07,273.375,304.548,187.649
2001-09-06,272.025,305.8185,187.448
2001-09-05,271.5,305.9155,187.613
2001-09-04,272.275,303.6925,188.3275
2001-09-03,273.45000000000005,301.07349999999997,188.0675
2001-08-31,274.175,299.65999999999997,188.2025
2001-08-30,272.85,300.2145,188.036
2001-08-29,272.85,299.3425,187.816
2001-08-28,271.32500000000005,299.641,188.25799999999998
2001-08-24,273.975,299.8195,189.583
2001-08-23,274.57500000000005,301.0695,189.91899999999998
2001-08-22,276.55,299.669,189.8335
2001-08-21,276.625,302.6035,191.066
2001-08-20,277.2,303.2825,191.89999999999998
2001-08-17,276.85,303.0155,191.9575
2001-08-16,275.5,301.1805,190.416
2001-08-15,275.85,303.29949999999997,192.231
2001-08-14,274.3,306.224,193.20999999999998
2001-08-13,275.35,306.404,193.5405
2001-08-10,274.57500000000005,307.045,192.50900000000001
2001-08-09,269.5,304.4335,189.7625
2001-08-08,266.45,304.2015,188.2375
2001-08-07,266.575,303.9625,188.2595
2001-08-06,267.54999999999995,303.8265,188.0385
2001-08-03,267.675,302.972,187.218
2001-08-02,267.65,303.8025,187.004
2001-08-01,267.525,303.7985,186.832
2001-07-31,265.725,303.2525,186.284
2001-07-30,266.35,304.244,186.978
2001-07-27,266.0,303.272,186.562
2001-07-26,267.325,304.08950000000004,187.006
2001-07-25,268.825,306.1295,188.551
2001-07-24,268.825,308.11,189.447
2001-07-23,268.975,309.70050000000003,189.18599999999998
2001-07-20,269.9,308.193,188.64249999999998
2001-07-19,270.925,309.9665,191.041
2001-07-18,268.32500000000005,311.6465,190.74200000000002
2001-07-17,267.225,313.7365,191.1485
2001-07-16,268.125,313.1385,191.4015
2001-07-13,266.375,312.281,190.1325
2001-07-12,266.925,312.89099999999996,189.95
2001-07-11,267.05,309.8565,188.5815
2001-07-10,267.325,312.3505,189.2635
2001-07-09,266.475,314.6115,187.291
2001-07-06,265.15,315.6545,189.21800000000002
2001-07-05,266.925,317.484,190.036
2001-07-04,267.6,316.34950000000003,190.4965
2001-07-03,268.55,317.06,190.48899999999998
2001-07-02,268.725,317.86699999999996,189.95999999999998
2001-06-29,270.25,318.91650000000004,192.28
2001-06-28,270.475,318.3265,191.58100000000002
2001-06-27,275.4,319.5825,194.416
2001-06-26,273.925,317.81600000000003,193.7165
2001-06-25,273.0,317.01800000000003,192.7965
2001-06-22,273.25,320.06,193.363
2001-06-21,272.17499999999995,318.0565,193.4125
2001-06-20,271.95,318.81600000000003,194.841
2001-06-19,273.67499999999995,319.0615,195.6565
2001-06-18,271.75,315.89700000000005,193.4515
2001-06-15,273.275,316.749,194.51749999999998
2001-06-14,272.29999999999995,319.1325,195.2955
2001-06-13,271.875,317.98249999999996,196.69400000000002
2001-06-12,268.9,317.173,195.27249999999998
2001-06-11,270.625,319.4675,196.0595
2001-06-08,267.125,314.45,193.5965
2001-06-07,266.175,313.9225,192.0325
2001-06-06,266.225,312.48850000000004,190.2285
2001-06-05,265.92499999999995,314.0935,188.5795
2001-06-04,266.375,312.61,187.7465
2001-06-01,265.525,313.767,187.4185
2001-05-31,266.8,314.6245,188.1855
2001-05-30,272.325,318.084,191.376
2001-05-29,276.2,323.1165,194.8225
2001-05-25,278.45,325.033,196.2665
2001-05-24,284.75,331.2965,201.3095
2001-05-23,283.5,330.16949999999997,199.29
2001-05-22,283.45,325.8455,197.9005
2001-05-21,289.8,330.577,201.445
2001-05-18,272.55,310.387,190.6745
2001-05-17,272.875,309.455,190.9095
2001-05-16,270.0,305.5155,189.075
2001-05-15,267.32500000000005,304.923,188.2905
2001-05-14,268.025,306.4545,189.1495
2001-05-11,269.0,306.8505,189.804
2001-05-10,268.92499999999995,303.88800000000003,189.20999999999998
2001-05-09,266.525,301.447,187.247
2001-05-08,265.4,299.532,185.31599999999997
2001-05-04,266.20000000000005,297.5135,185.26049999999998
2001-05-03,265.85,297.1215,185.132
2001-05-02,264.475,296.896,184.88299999999998
2001-05-01,263.9,296.8515,184.62400000000002
2001-04-30,263.29999999999995,296.309,183.71550000000002
2001-04-27,264.525,294.842,183.95499999999998
2001-04-26,262.85,292.332,182.40800000000002
2001-04-25,263.725,294.34000000000003,183.481
2001-04-24,263.525,293.0845,182.90249999999997
2001-04-23,262.75,291.524,182.2185
2001-04-20,264.025,293.24699999999996,182.938
2001-04-19,262.225,295.848,182.95749999999998
2001-04-18,259.475,295.36199999999997,182.0555
2001-04-17,261.35,296.533,182.03
2001-04-12,259.325,291.59000000000003,180.6015
2001-04-11,258.075,291.2355,179.8495
2001-04-10,256.85,286.951,177.86200000000002
2001-04-09,259.95,287.95349999999996,179.6485
2001-04-06,258.45000000000005,287.15099999999995,180.444
2001-04-05,258.15,287.216,180.41750000000002
2001-04-04,259.325,288.1925,180.853
2001-04-03,257.05,290.3535,180.35449999999997
2001-04-02,256.75,292.49300000000005,180.90550000000002
2001-03-30,258.375,292.6465,181.208
2001-03-29,260.17499999999995,293.652,180.82150000000001
2001-03-28,260.67499999999995,293.603,182.227
2001-03-27,262.375,292.65,182.8085
2001-03-26,261.75,292.98199999999997,182.5695
2001-03-23,262.57500000000005,294.02049999999997,183.9085
2001-03-22,261.7,294.7075,184.2245
2001-03-21,261.6,291.265,183.161
2001-03-20,262.07500000000005,290.1465,183.333
2001-03-19,260.525,289.8425,182.16
2001-03-16,260.45,290.8755,181.676
2001-03-15,262.375,288.88,181.625
2001-03-14,265.65,290.977,183.2055
2001-03-13,269.35,292.1055,185.108
2001-03-12,271.5,291.937,185.24849999999998
2001-03-09,269.275,288.381,183.299
2001-03-08,263.625,282.7835,179.514
2001-03-07,261.1,280.5135,178.6215
2001-03-06,262.225,282.6465,178.85899999999998
2001-03-05,262.175,281.6365,178.5145
2001-03-02,263.225,280.9685,179.0355
2001-03-01,266.525,287.12800000000004,183.6845
2001-02-28,265.85,288.66999999999996,184.255
2001-02-27,268.20000000000005,292.444,185.786
2001-02-26,263.0,288.66200000000003,181.6295
2001-02-23,260.2,286.9275,179.9015
2001-02-22,258.425,285.49,178.983
2001-02-21,257.4,281.312,178.1745
2001-02-20,257.275,283.2165,178.5585
2001-02-19,259.2,281.37199999999996,178.667
2001-02-16,257.075,281.249,176.8175
2001-02-15,259.025,284.56600000000003,178.466
2001-02-14,260.575,283.4495,178.83100000000002
2001-02-13,261.125,281.841,179.65249999999997
2001-02-12,261.0,280.8265,179.6285
2001-02-09,260.2,281.7855,180.094
2001-02-08,263.17499999999995,285.3225,181.639
2001-02-07,263.025,282.29150000000004,180.179
2001-02-06,263.625,282.4495,179.9115
2001-02-05,265.85,283.0145,180.45100000000002
2001-02-02,267.35,285.174,181.3155
2001-02-01,267.25,283.705,181.0825
2001-01-31,265.35,284.925,181.4425
2001-01-30,264.17499999999995,287.211,181.04700000000003
2001-01-29,262.975,285.7185,180.151
2001-01-26,264.025,284.94399999999996,180.346
2001-01-25,264.25,287.682,181.6525
2001-01-24,264.975,285.49,180.93200000000002
