Date,USD (Average),EURO (Average),GBP (Average)
09/05/05,425.65,331.684,225.989
06/05/05,427.425,331.3355,225.559
05/05/05,429.825,331.6805,225.76
04/05/05,429,331.1465,225.659
03/05/05,428.55,332.7905,226.357
29/04/05,434.45,335.5355,227.229
28/04/05,432.625,334.862,227.1
27/04/05,434.225,335.401,227.9945
26/04/05,435.85,335.8765,228.7325
25/04/05,432.95,333.7705,226.812
22/04/05,434,331.969,226.7445
21/04/05,433.7,331.423,226.944
20/04/05,432.8,331.991,226.082
19/04/05,427.175,328.533,223.681
18/04/05,425.7,327.9785,224.147
15/04/05,424.125,329.815,224.881
14/04/05,425.325,331.533,225.941
13/04/05,428.175,331.727,226.38
12/04/05,428.225,330.9715,226.616
11/04/05,428.55,330.582,226.758
08/04/05,425.3,331.45,227.494
07/04/05,427.2,330.7525,227.4275
06/04/05,426.175,330.779,226.556
05/04/05,424.15,330.5665,226.075
04/04/05,424.925,330.2565,226.608
01/04/05,427.3,329.0605,226.05
31/03/05,427.5,329.658,226.9595
30/03/05,426.475,328.931,226.6195
29/03/05,426.525,330.0895,227.6865
24/03/05,425.025,327.32,227.2615
23/03/05,426.7,327.3365,227.307
22/03/05,431.4,327.1025,227.118
21/03/05,434.475,328.873,228.3635
18/03/05,436.9,328.423,227.9735
17/03/05,440.625,329.439,229.0325
16/03/05,442.1,330.497,229.6385
15/03/05,441.325,330.63,230.2885
14/03/05,442.35,330.2105,230.679
11/03/05,442.325,329.4285,230.1315
10/03/05,440.55,328.387,228.7685
09/03/05,439.7,329.129,228.4575
08/03/05,436.05,328.4995,226.578
07/03/05,433.3,328.2825,226.444
04/03/05,431.55,327.688,225.44
03/03/05,431.725,328.544,226.1695
02/03/05,430.45,328.1995,225.2955
01/03/05,434.05,328.826,225.997
28/02/05,436,328.9325,226.7115
25/02/05,433.325,328.488,226.6635
24/02/05,434.25,327.971,227.5115
23/02/05,432.925,327.6755,226.8225
22/02/05,431.8,327.1825,226.4065
21/02/05,427.125,327.136,225.295
18/02/05,426.825,326.831,225.351
17/02/05,426.425,326.587,225.6635
16/02/05,423.625,325.69,224.9205
15/02/05,424.5,327.092,225.026
14/02/05,423.5,326.6245,224.472
11/02/05,417.95,324.912,224.0065
10/02/05,414.5,323.034,222.395
09/02/05,412.175,322.667,221.6765
08/02/05,411.3,322.74,221.791
07/02/05,414.45,322.7425,221.8745
04/02/05,416.2,320.981,220.8015
03/02/05,418.15,321.5785,221.8235
02/02/05,421.75,322.809,223.6395
01/02/05,421.025,323.2935,223.884
31/01/05,422.975,325.2175,224.474
28/01/05,426.6,326.959,226.187
27/01/05,425.4,326.427,225.922
26/01/05,424.75,325.915,226.096
25/01/05,425.35,326.1885,226.878
24/01/05,427.475,326.828,227.308
21/01/05,423.3,325.4775,226.704
20/01/05,422.3,325.836,225.974
19/01/05,424.525,324.9465,226.034
18/01/05,422.15,324.0825,226.111
17/01/05,422.55,322.7665,226.6365
14/01/05,422.1,321.833,225.547
13/01/05,424.125,320.9055,225.06
12/01/05,424.15,321.8155,225.4905
11/01/05,421.95,320.6795,224.6985
10/01/05,420.625,321.002,224.2615
07/01/05,422.675,320.0275,224.576
06/01/05,425.075,322.088,226.6835
05/01/05,425.75,321.7335,226.633
04/01/05,427.275,319.411,225.702
30/12/04,435.375,319.9875,226.6575
29/12/04,441.875,324.526,229.9695
23/12/04,441.75,328.0135,230.0605
22/12/04,441.85,330.0185,230.4665
21/12/04,441.4,329.686,228.4445
20/12/04,442.1,330.7275,227.1725
17/12/04,439.05,330.2245,226.5365
16/12/04,440.375,329.858,226.6645
15/12/04,438.4,327.7885,226.2945
14/12/04,437.85,329.0125,227.3485
13/12/04,436.025,328.4305,227.458
10/12/04,433.95,329.062,227.348
09/12/04,437.225,328.6855,228.0165
08/12/04,441.325,332.167,228.8945
07/12/04,452.775,337.0235,232.705
06/12/04,454.4,338.1575,233.8895
03/12/04,448.9,337.2175,232.7855
02/12/04,454.275,340.894,235.187
01/12/04,451.975,339.774,235.1705
30/11/04,452.7,340.5555,237.527
29/11/04,450.825,339.95,238.645
26/11/04,451.275,340.8435,238.543
25/11/04,451.425,341.7715,239.21
24/11/04,448.625,341.017,238.9545
23/11/04,447.575,342.7465,239.723
22/11/04,447.4,343.0985,241.16
19/11/04,444.65,341.552,239.555
18/11/04,443.15,340.1905,239.0555
17/11/04,443.975,340.6545,238.805
16/11/04,438.675,338.1975,236.7955
15/11/04,438.55,338.4135,236.581
12/11/04,436.475,337.881,236.1945
11/11/04,433.575,336.2745,235.1335
10/11/04,434.25,335.9895,234.3875
09/11/04,432.975,335.353,233.46
08/11/04,432.425,383.425,232.812
05/11/04,429.875,333.7535,233.247
04/11/04,428.4,333.306,232.3035
03/11/04,422.85,331.6485,229.299
02/11/04,424.65,334.2645,231.3675
01/11/04,428.475,335.993,233.7435
29/10/04,425.875,334.2815,232.592
28/10/04,424.025,333.0125,231.676
27/10/04,427.05,334.416,232.294
26/10/04,427.325,334.096,232.3875
25/10/04,429.075,335.451,232.9715
22/10/04,422.6,334.8125,231.6565
21/10/04,424,336.147,231.9725
20/10/04,422.65,335.8625,233.605
19/10/04,417.8,334.199,232.014
18/10/04,418.8,335.242,232.196
15/10/04,419.1,337.114,232.807
14/10/04,415,335.638,230.774
13/10/04,411.85,335.2615,230.2315
12/10/04,416.45,338.2475,232.9855
11/10/04,421.725,340.1695,234.761
08/10/04,419.9,339.545,234.4945
07/10/04,418,340.0455,234.7065
06/10/04,418.2,340.679,235.0295
05/10/04,414.825,337.215,232.5775
04/10/04,414.7,336.3735,231.869
01/10/04,418.125,337.0755,232.5825
30/09/04,414,334.829,229.68
29/09/04,412.25,334.578,228.3385
28/09/04,411,333.7525,226.6895
27/09/04,409.1,333.157,226.4665
24/09/04,408.65,332.2635,226.7345
23/09/04,409.775,332.771,227.6015
22/09/04,406.425,331.248,226.6665
21/09/04,406.975,332.5355,227.169
20/09/04,404.225,332.805,226.5265
17/09/04,405.15,332.3765,225.8805
16/09/04,403.9,332.8525,226.186
15/09/04,404.625,331.173,226.5245
14/09/04,404.375,329.9,224.896
13/09/04,400.025,326.6575,222.3905
10/09/04,401,327.2415,223.43
09/09/04,398.975,327.6595,223.7035
08/09/04,397.2,329.421,223.8055
07/09/04,399.95,330.7,225.05
06/09/04,401.6,332.85,225.802
03/09/04,403.475,332.7605,225.94
02/09/04,406.95,334.4565,227.124
01/09/04,407.825,335.2995,227.3585
31/08/04,407.675,336.84,227.3195
27/08/04,405.975,336.863,225.8805
26/08/04,406,336.4405,226.2595
25/08/04,405.75,335.2475,225.6485
24/08/04,406.55,334.8995,225.562
23/08/04,410.275,334.9875,225.8725
20/08/04,408.175,330.952,223.6115
19/08/04,406.4,328.803,222.289
18/08/04,402.825,327.035,220.787
17/08/04,401.375,325.237,218.793
16/08/04,400.475,324.455,217.266
13/08/04,394.75,321.9815,216.0235
12/08/04,395.2,322.77,216.151
11/08/04,395.05,323.3865,216.229
10/08/04,399.275,324.8255,217.3165
09/08/04,398.8,325.1395,216.551
06/08/04,395.625,325.548,215.672
05/08/04,391.325,324.778,214.6895
04/08/04,392.1,326.4915,215.487
03/08/04,390.775,324.5375,214.576
02/08/04,392.375,325.096,214.395
30/07/04,390.5,323.6095,214.702
29/07/04,388.025,322.642,213.8765
28/07/04,386.75,321.7685,212.798
27/07/04,391.05,321.9445,212.7005
26/07/04,391.2,322.0945,212.7015
23/07/04,392.175,321.8105,213.469
22/07/04,396.375,323.1885,215
21/07/04,399.8,324.8815,216.5175
20/07/04,402.75,324.926,216.938
19/07/04,406.65,327.3105,217.431
16/07/04,405,326.3765,217.16
15/07/04,403.525,326.451,217.957
14/07/04,403.55,325.7855,217.213
13/07/04,402.575,326.0495,216.7815
12/07/04,407.45,328.2175,218.5945
09/07/04,406.55,328.3265,219.555
08/07/04,403.775,326.387,217.9025
07/07/04,398.5,322.111,215.016
06/07/04,396.45,322.6315,215.736
05/07/04,398.325,324.1575,217.45
02/07/04,396.225,324.152,217.1685
01/07/04,394.65,324.401,217.2765
30/06/04,394.775,324.8105,217.795
29/06/04,395.575,325.817,217.906
28/06/04,402.975,330.768,220.3425
25/06/04,401.325,330.4855,220.3145
24/06/04,398.375,328.055,218.977
23/06/04,394.575,326.2165,217.2415
22/06/04,395.175,326.7935,216.98
21/06/04,394.55,326.371,215.5545
18/06/04,391.9,324.8725,213.608
17/06/04,386.05,321.0095,210.7315
16/06/04,386.5,320.109,211.139
15/06/04,384.4,318.1835,211.341
14/06/04,384,319.2425,211.92
11/06/04,384.7,320.13,211.0955
10/06/04,384.6,318.9055,210.383
09/06/04,388.075,318.185,211.479
08/06/04,393.65,320.131,213.934
07/06/04,393.525,319.355,214.012
04/06/04,388.2,317.689,211.1505
03/06/04,390.875,319.6165,212.988
02/06/04,395.35,322.091,214.3055
01/06/04,396.525,324.2115,215.796
28/05/04,393.55,321.646,214.5155
27/05/04,392.525,321.848,214.541
26/05/04,390.075,322.079,214.675
25/05/04,388.25,321.041,214.7045
24/05/04,383.925,321.1285,214.603
21/05/04,383.775,318.804,214.1605
20/05/04,379.975,318.2905,214.6585
19/05/04,380.475,316.957,213.48
18/05/04,378.35,315.607,214.03
17/05/04,381.875,317.2505,215.6205
14/05/04,375,316.6555,213.469
13/05/04,375.325,316.958,212.691
12/05/04,381.675,320.52,215.023
11/05/04,376.625,318.5385,214.082
10/05/04,374.55,316.637,210.991
07/05/04,383.825,319.743,214.1505
06/05/04,389.75,321.985,217.3485
05/05/04,393.425,323.6465,218.995
04/05/04,390.5,323.7305,218.065
30/04/04,387.9,324.4125,218.7755
29/04/04,384.375,323.4255,216.9575
28/04/04,394.5,331.6215,221.118
27/04/04,396.7,334.1895,221.856
26/04/04,396.75,334.7825,222.581
23/04/04,395.375,333.088,222.923
22/04/04,391.825,330.3615,221.464
21/04/04,393.25,331.676,221.6185
20/04/04,397.825,334.166,222.0995
19/04/04,404.2,335.3935,223.29
16/04/04,400.3,333.792,222.946
15/04/04,398.125,333.41,222.9085
14/04/04,401.75,337.3185,223.468
13/04/04,412.675,344.778,226.52
08/04/04,420.75,347.268,228.942
07/04/04,419.125,346.156,227.9155
06/04/04,417.725,345.5135,227.5935
05/04/04,419.125,347.346,230.414
02/04/04,422.55,344.821,229.469
01/04/04,426.275,345.1475,229.9775
31/03/04,423.35,345.8455,230.7085
30/03/04,419.575,343.7735,229.948
29/03/04,421.075,346.893,231.679
26/03/04,419.5,344.559,230.6525
25/03/04,416.35,342.6045,230.212
24/03/04,416.425,340.2725,226.564
23/03/04,415.725,337.989,225.417
22/03/04,415.875,336.9035,225.4115
19/03/04,411.5,333.023,224.2325
18/03/04,408.95,332.3025,223.836
17/03/04,402.375,328.793,222.1285
16/03/04,401.05,324.737,220.7755
15/03/04,398.55,324.738,220.9765
12/03/04,399.375,326.166,222.326
11/03/04,397.925,325.0895,221.2355
10/03/04,400.525,326.413,220.756
09/03/04,401.35,323.8915,218.3325
08/03/04,399.625,322.9815,215.9555
05/03/04,396.375,321.9455,216.1205
04/03/04,393.075,322.9465,215.2945
03/03/04,390.425,321.4695,213.132
02/03/04,397.175,320.496,213.7235
01/03/04,399.25,319.9115,213.5365
27/02/04,394.05,317.2305,212.654
26/02/04,394.15,316.8295,211.5505
25/02/04,401.825,317.961,212.7465
24/02/04,401.85,318.5625,213.842
23/02/04,399.675,318.1245,214.701
20/02/04,406.75,321.5025,216.281
19/02/04,410,323.0005,216.742
18/02/04,415.2,322.523,217.405
17/02/04,414.1,322.495,217.6325
16/02/04,411.2,322.08,217.71
13/02/04,414.05,322.48,218.6165
12/02/04,411.5,321.083,217.495
11/02/04,406.075,320.0335,217.0885
10/02/04,408.45,320.354,218.557
09/02/04,406.325,319.2875,218.578
06/02/04,400.325,317.2715,217.445
05/02/04,399.425,316.9665,217.369
04/02/04,399.425,318.7625,217.7125
03/02/04,401.6,319.809,218.4455
02/02/04,400.1,321.094,219.461
30/01/04,400.525,322.7825,220.7955
29/01/04,407.925,326.913,223.7335
28/01/04,410.85,326.201,224.2205
27/01/04,404.85,323.236,223.644
26/01/04,407.2,323.7525,222.9945
23/01/04,410.2,322.4205,222.754
22/01/04,410.625,322.7165,222.542
21/01/04,409.425,324.6555,223.8085
20/01/04,408.775,327.22,226.4895
19/01/04,406.85,328.7945,227.5575
16/01/04,409.35,328.282,226.179
15/01/04,414,327.751,226.83
14/01/04,420.25,331.715,228.7385
13/01/04,425,333.1895,230.19
12/01/04,426.725,332.133,230.425
09/01/04,423.075,331.073,230.0515
08/01/04,419.55,331.69,230.3645
07/01/04,421.2,332.137,231.74
06/01/04,426.2,333.818,233.8225
05/01/04,419.175,330.8405,232.616
02/01/04,415.225,329.2175,232.099
30/12/03,415.925,332.3275,233.9945
29/12/03,412.75,330.5305,232.4635
23/12/03,409.425,330.1145,232.1335
22/12/03,410.625,330.2835,233.012
19/12/03,409.25,329.708,231.64
18/12/03,409.125,329.872,231.7335
17/12/03,407.875,330.0635,232.177
16/12/03,408.85,331.3875,233.8625
15/12/03,406,331.184,232.6975
12/12/03,406.85,332.1495,232.7515
11/12/03,404.05,332.3055,231.76
10/12/03,408.65,333.8905,234.1625
09/12/03,408,332.9525,234.1135
08/12/03,407.45,334.1555,235.2145
05/12/03,402.2,332.4385,233.3825
04/12/03,402.325,332.887,233.503
03/12/03,402.55,332.8925,232.89
02/12/03,401.2,334.3345,232.884
01/12/03,399.5,332.6255,231.7685
28/11/03,398.225,331.965,231.2575
27/11/03,395.85,332.5775,230.951
26/11/03,394,332.039,231.627
25/11/03,391.625,331.9565,230.605
24/11/03,393.075,332.9595,231.5955
21/11/03,394.675,331.59,231.515
20/11/03,395.025,331.355,231.9455
19/11/03,396.15,332.201,233.132
18/11/03,393.15,333.4185,232.1525
17/11/03,395.85,335.3645,234.0365
14/11/03,396.025,335.942,234.4245
13/11/03,395.45,337.8765,234.7235
12/11/03,388.875,334.732,232.4765
11/11/03,387.1,336.491,232.2975
10/11/03,383.175,333.703,229.24
07/11/03,379.975,332.596,228.282
06/11/03,381.075,333.1075,227.8815
05/11/03,380.45,331.908,226.998
04/11/03,378.1,329.4285,225.5495
03/11/03,383.25,330.9875,226.206
31/10/03,385.425,331.293,227.49
30/10/03,388.75,332.407,228.4085
29/10/03,384.05,328.348,225.4495
28/10/03,385.475,329.226,227.6875
27/10/03,386.375,328.8305,227.8825
24/10/03,386.425,327.4075,227.7565
23/10/03,385.625,327.0915,228.025
22/10/03,383.15,326.863,227.435
21/10/03,376.5,322.6205,224.91
20/10/03,372.625,319.59,222.364
17/10/03,371.15,319.585,221.8135
16/10/03,372.3,319.529,222.129
15/10/03,374,320.5625,223.8115
14/10/03,373.8,320.1715,224.978
13/10/03,370.525,316.947,223.008
10/10/03,371.325,315.377,222.9375
09/10/03,373.525,316.636,224.6065
08/10/03,375.925,318.2985,226.0385
07/10/03,376.15,319.3125,224.856
06/10/03,372.025,320.521,223.286
03/10/03,384.1,328.8265,230.207
02/10/03,383.675,327.856,229.8835
01/10/03,384.25,329.0515,231.364
30/09/03,386.25,330.0845,230.8865
29/09/03,380.9,332.998,230.7505
26/09/03,383.4,333.9,230.86
25/09/03,391.275,340.372,236.014
24/09/03,385.125,336.0605,232.697
23/09/03,385.525,335.896,233.171
22/09/03,385.85,336.1795,234.253
19/09/03,378.025,334.5335,232.3865
18/09/03,377.625,334.655,233.6935
17/09/03,373.575,333.6395,233.733
16/09/03,374.75,333.2745,234.7845
15/09/03,374.4,331.9165,233.511
12/09/03,377.875,336.452,236.3735
11/09/03,377.675,337.284,237.024
10/09/03,380.575,339.5115,238.995
09/09/03,380.225,340.915,239.472
08/09/03,375.525,339.2275,236.6105
05/09/03,373.4,339.791,235.6635
04/09/03,371.875,342.3495,235.8125
03/09/03,371.1,343.2135,236.5885
02/09/03,374.6,344.746,238.752
01/09/03,376.3,342.9175,239.2945
29/08/03,373.3,341.144,236.118
28/08/03,370.35,340.474,235.489
27/08/03,367.775,337.22,233.915
26/08/03,360.625,332.7415,230.2105
22/08/03,359.75,330.274,228.4485
21/08/03,363.65,330.621,229.577
20/08/03,362.95,326.1735,227.6975
19/08/03,359.35,323.4485,226.541
18/08/03,360.775,321.8335,226.2975
15/08/03,363.9,322.6785,227.3465
14/08/03,362.925,320.9615,225.6305
13/08/03,357.325,317.0015,222.4445
12/08/03,360.05,318.1225,224.386
11/08/03,358.075,316.8095,223.531
08/08/03,353.725,311.858,219.4665
07/08/03,350.875,308.5565,217.9485
06/08/03,352.325,309.233,218.178
05/08/03,348.95,307.9875,216.8065
04/08/03,348.225,307.8105,216.101
01/08/03,352.7,314.7445,219.5735
31/07/03,355.25,314.3815,220.7345
30/07/03,358.425,313.7885,221.114
29/07/03,363.75,316.209,223.571
28/07/03,363.775,316.532,223.998
25/07/03,362.05,314.3475,223.6945
24/07/03,358.55,312.597,222.439
23/07/03,353.475,309.9425,220.4525
22/07/03,352.125,310.092,219.858
21/07/03,348.9,308.7465,219.3645
18/07/03,344.175,307.341,216.2265
17/07/03,343.55,306.5625,215.7975
16/07/03,343.1,306.861,215.4475
15/07/03,348.375,307.8335,216.3485
14/07/03,346,306.8045,212.726
11/07/03,343.95,303.816,210.38
10/07/03,343.4,303.0225,210.773
09/07/03,344.8,304.016,211.456
08/07/03,346.25,306.2945,211.3405
07/07/03,349.2,307.1505,211.137
04/07/03,351.2,306.0165,210.3375
03/07/03,349.5,304.7485,209.961
02/07/03,351.35,304.661,211.243
01/07/03,349.375,302.2535,210.5495
30/06/03,345.575,302.275,209.63
27/06/03,344.5,301.386,208.505
26/06/03,344.85,301.021,207.416
25/06/03,347.975,301.539,208.4695
24/06/03,351.3,303.7585,210.894
23/06/03,355.525,308.281,213.992
20/06/03,358.8,307.4515,214.241
19/06/03,357.05,306.6,213.293
18/06/03,360.5,307.3055,214.635
17/06/03,361.25,305.8735,214.3145
16/06/03,358.65,302.021,213.0085
13/06/03,353.5,299.7415,211.645
12/06/03,353.225,301.0005,211.366
11/06/03,354.2,301.6915,212.7005
10/06/03,356.825,304.7435,215.7945
09/06/03,362.775,308.7845,219.6775
06/06/03,365.175,310.009,219.3135
05/06/03,364.675,310.032,221.363
04/06/03,364.75,311.552,223.588
03/06/03,365.15,310.9645,223.0675
02/06/03,363.025,310.5425,222.7145
30/05/03,363.6,307.937,221.065
29/05/03,362.1,308.0655,220.5235
28/05/03,362.025,307.6325,221.2515
27/05/03,371.875,312.474,226.3045
23/05/03,370.1,313.8285,225.7335
22/05/03,369.6,316.303,226.0205
21/05/03,366.35,312.7195,222.7725
20/05/03,367.15,315.3145,224.784
19/05/03,359.375,306.896,219.654
16/05/03,353.775,308.0485,217.7205
15/05/03,354.05,308.8095,218.516
14/05/03,351.225,305.414,217.3065
13/05/03,350.575,304.6495,217.992
12/05/03,350.725,302.9105,217.5915
09/05/03,348.3,303.1725,217.2125
08/05/03,343.925,301.355,214.8515
07/05/03,342.425,300.768,213.6495
06/05/03,342.75,302.382,212.69
02/05/03,340.875,303.472,212.1185
01/05/03,340.075,303.773,211.818
30/04/03,336.375,302.0605,210.695
29/04/03,332,302.9195,208.8705
28/04/03,333.175,302.131,208.92
25/04/03,333.325,303.133,209.77
24/04/03,332.85,302.124,209.103
23/04/03,333.55,304.9455,211.162
22/04/03,334.075,304.4375,211.875
17/04/03,326.55,298.8055,206.7425
16/04/03,323.975,298.8695,205.764
15/04/03,324.575,301.327,206.6565
14/04/03,325.775,302.653,206.861
11/04/03,324.925,302.116,206.827
10/04/03,324.85,301.1355,207.2485
09/04/03,322.725,300.894,207.6945
08/04/03,322.85,301.8,207.8075
07/04/03,319.825,302.2205,206.3585
04/04/03,323.5,301.731,206.8415
03/04/03,324.2,302.567,207.19
02/04/03,329.775,304.6705,209.934
01/04/03,335,307.4805,212.463
31/03/03,335.1,307.8975,212.223
28/03/03,330.525,307.466,211.1315
27/03/03,332.95,310.3705,211.733
26/03/03,329.775,309.169,209.5075
25/03/03,332.45,310.657,210.9785
24/03/03,329.8,309.526,209.4575
21/03/03,333.025,314.8885,212.768
20/03/03,335.65,315.7425,214.377
19/03/03,337.4,317.8505,216.0825
18/03/03,336.85,317.691,215.126
17/03/03,340.625,315.613,215.279
14/03/03,335.35,311.273,210.634
13/03/03,338.7,310.9685,210.904
12/03/03,347.55,315.1945,215.7015
11/03/03,350.925,317.721,218.824
10/03/03,353.775,320.3465,221.4555
07/03/03,353.675,320.5915,220.529
06/03/03,353.975,322.7485,220.7385
05/03/03,354.225,323.124,221.981
04/03/03,352.9,323.0945,223.0015
03/03/03,346.975,321.244,220.072
28/02/03,347.55,322.702,220.3665
27/02/03,352.625,326.8215,222.996
26/02/03,352.225,327.195,223.2815
25/02/03,358.35,331.546,226.804
24/02/03,354.05,329.1495,223.94
21/02/03,353.15,326.22,221.4105
20/02/03,351.325,325.98,220.1705
19/02/03,346.6,323.246,217.4135
18/02/03,345.55,322.416,216.706
17/02/03,346.775,323.228,216.6665
14/02/03,355.25,328.889,219.819
13/02/03,353.525,327.4145,218.1045
12/02/03,359.725,334.934,222.5175
11/02/03,363.075,339.243,224.363
10/02/03,371.125,343.778,227.4745
07/02/03,371.9,344.511,228.11
06/02/03,374.15,345.8095,227.9275
05/02/03,383.55,352.041,232.3975
04/02/03,375.7,346.7625,228.2085
03/02/03,369.25,344.257,225.3795
31/01/03,368.925,341.976,223.692
30/01/03,365.3,339.86,222.0995
29/01/03,369.875,340.256,224.5815
28/01/03,367.425,339.7045,224.4155
27/01/03,369.65,340.9275,226.258
24/01/03,365.05,338.369,223.9095
23/01/03,364,338.526,224.345
22/01/03,358.875,335.131,222.641
21/01/03,354.675,332.966,220.693
20/01/03,355.825,333.685,221.1055
17/01/03,357.6,335.507,221.171
16/01/03,351.575,332.538,219.0975
15/01/03,351.45,332.926,219.4375
14/01/03,353.425,333.845,219.7375
13/01/03,352.45,334.4245,219.766
10/01/03,353.075,335.1465,219.472
09/01/03,353.5,336.7785,219.8375
08/01/03,348.25,334.9385,217.6565
07/01/03,348.85,334.789,217.318
06/01/03,353.925,337.908,219.5425
03/01/03,344.25,331.3285,215.581
02/01/03,343,328.2345,213.7755
30/12/02,347.85,333.4135,216.9185
27/12/02,348.8,335.95,217.796
23/12/02,343.925,334.0215,215.022
20/12/02,342.35,333.5605,213.5015
19/12/02,345.375,336.787,215.469
18/12/02,337.525,328.7795,211.019
17/12/02,340,329.521,212.553
16/12/02,332.95,325.8805,209.5145
13/12/02,332.85,325.0165,209.4715
12/12/02,326.275,321.6275,206.8635
11/12/02,324,321.1895,205.93
10/12/02,324.525,320.961,205.7725
09/12/02,325.2,322.2195,206.182
06/12/02,325.525,324.07,206.913
05/12/02,322.275,322.3555,205.2055
04/12/02,321.4,321.1115,204.3425
03/12/02,318.7,319.6745,203.7005
02/12/02,316.875,319.85,204.008
29/11/02,318.65,320.7025,205.1245
28/11/02,317.45,319.4465,204.4765
27/11/02,318.025,320.8325,205.343
26/11/02,317.75,320.668,203.6535
25/11/02,318.475,320.784,203.0375
22/11/02,317.95,317.252,200.885
21/11/02,318.025,317.5015,201.6655
20/11/02,318.925,318.178,202.492
19/11/02,319.75,315.9895,201.183
18/11/02,319.275,316.6465,201.964
15/11/02,318.8,317.783,202.2015
14/11/02,318.6,316.6995,200.9845
13/11/02,323.6,321.0315,203.682
12/11/02,321.825,318.2295,202.393
11/11/02,320.9,316.657,201.64
08/11/02,322.125,318.888,203.2465
07/11/02,319.475,318.3135,203.4315
06/11/02,317.4,318.5465,203.6505
05/11/02,318.7,318.032,203.6875
04/11/02,317.375,319.0985,204.067
01/11/02,319.3,320.8575,204.104
31/10/02,316.625,320.7305,202.841
30/10/02,316.675,322.086,203.3095
29/10/02,316.75,321.819,203.2075
28/10/02,313.875,321.478,202.6895
25/10/02,312.65,320.076,201.1905
24/10/02,311.425,319.6895,201.3545
23/10/02,312.75,320.145,202.0605
22/10/02,312.1,319.6435,201.7715
21/10/02,313,321.075,202.1965
18/10/02,312.6,321.1755,201.905
17/10/02,311.775,319.6205,200.6205
16/10/02,314.025,319.8465,202.173
15/10/02,316.85,322.6905,204.137
14/10/02,317.875,321.8665,203.603
11/10/02,316.975,321.427,203.007
10/10/02,319.225,322.6945,203.9125
09/10/02,319.075,324.4955,205.292
08/10/02,319.85,326.477,204.684
07/10/02,322.05,328.3215,205.796
04/10/02,320.975,325.996,204.6575
03/10/02,322.4,326.613,205.481
02/10/02,321.3,326.441,205.133
01/10/02,322.175,326.6835,204.855
30/09/02,323.05,327.6715,206.0595
27/09/02,320.1,327.5015,205.852
26/09/02,320.975,328.698,205.884
25/09/02,325.2,331.8375,208.108
24/09/02,324.8,331.596,208.8735
23/09/02,322.975,328.31,207.5675
20/09/02,321.925,328.093,207.6135
19/09/02,321.2,327.7045,206.659
18/09/02,318.15,326.827,206.478
17/09/02,315.6,326.878,206.1065
16/09/02,315.95,325.7555,204.644
13/09/02,318.65,324.3255,203.9685
12/09/02,318.425,326.0895,204.7295
11/09/02,316.325,324.9355,203.752
10/09/02,318.725,326.7145,205.1395
09/09/02,322.35,328.5095,206.701
06/09/02,318.575,322.1235,203.512
05/09/02,316.875,318.327,201.8315
04/09/02,312.85,315.2145,200.0965
03/09/02,313.5,315.44,201.026
02/09/02,312.125,317.5715,201.4685
30/08/02,312.6,317.781,201.613
29/08/02,311.375,315.556,201.407
28/08/02,311.025,316.887,202.424
27/08/02,309.95,317.2465,203.013
23/08/02,305.875,315.4985,201.3995
22/08/02,305.925,313.4475,200.3765
21/08/02,307.45,313.804,201.3425
20/08/02,307.8,315.0465,201.605
19/08/02,311.575,317.77,202.913
16/08/02,314.375,319.975,204.838
15/08/02,312.675,320.118,204.096
14/08/02,315.95,319.6255,204.532
13/08/02,314.25,321.2365,205.325
12/08/02,316.475,324.5905,207.253
09/08/02,311.275,320.446,203.7655
08/08/02,312.55,322.0175,203.908
07/08/02,310,320.113,201.9235
06/08/02,306.25,316.374,198.5415
05/08/02,308.55,312.645,197.118
02/08/02,305.775,309.865,195.009
01/08/02,301.45,309.2745,194.3965
31/07/02,305.075,311.6505,195.2925
30/07/02,304.925,309.224,194.338
29/07/02,303.025,308.0785,193.5705
26/07/02,306.775,307.9275,194.758
25/07/02,309.85,309.247,196.493
24/07/02,312.425,315.2025,199
23/07/02,320,322.8255,204.4925
22/07/02,323.45,320.359,205.3065
19/07/02,321.025,316.499,203.309
18/07/02,317.125,315.2965,202.526
17/07/02,316.95,314.747,202.3295
16/07/02,319.3,315.4985,202.8715
15/07/02,317.675,317.2315,203.409
12/07/02,316.6,319.9925,204.08
11/07/02,314.325,319.1275,203.5785
10/07/02,315.375,318.191,203.566
09/07/02,313.125,315.73,202.696
08/07/02,312.35,317.1225,203.8505
05/07/02,311.025,319.4255,204.689
04/07/02,310.75,317.7415,203.8645
03/07/02,311.85,318.4575,204.6055
02/07/02,313.675,318.9215,205.285
01/07/02,312.2,315.3065,203.952
28/06/02,318.775,321.2975,208.261
27/06/02,319.125,323.9685,209.537
26/06/02,323.075,326.2595,211.735
25/06/02,322.4,331.6365,214.654
24/06/02,326.375,333.4785,216.6085
21/06/02,323.1,334.75,215.7595
20/06/02,321.6,334.912,215.1025
19/06/02,321.25,336.001,215.4375
18/06/02,318.2,335.619,214.4355
17/06/02,317.875,337.1245,215.057
14/06/02,320.9,338.537,217.3745
13/06/02,318.175,337.408,216.2615
12/06/02,319.65,337.2015,217.117
11/06/02,317.9,336.4365,216.9225
10/06/02,322.8,341.3175,221.0965
07/06/02,326.475,345.0195,223.3835
06/06/02,323.5,344.0225,221.955
05/06/02,323.25,345.278,222.012
31/05/02,326.925,349.018,223.3325
30/05/02,325.325,346.8465,221.7775
29/05/02,326.125,350.182,223.1975
